"z","y0","y1","mu0","mu1"
1,3.51258565111611,14.3436494298828,2.69422811120634,12.1242867707508
1,8.70833205338764,8.91558092760603,7.66784529240587,8.86537519870279
1,5.78369912540687,7.5447021808255,6.37542949580205,6.63534794712098
1,6.09413467714808,5.694683505001,6.15157487367852,6.58049617546218
1,5.21007263585146,8.56140155227619,6.53756167356033,9.67886654425592
0,0.959634108469624,7.31656809251719,0.500216194753026,6.66167609135558
0,0.0282180675762154,10.3424334640869,1.9551046148086,9.65918804324058
1,1.51135780183317,4.53790707720109,1.15743458880847,7.00374244197173
1,-0.680904161273981,8.36208709305807,1.52886407191624,8.39791326907802
1,2.10000002609495,10.8032962901832,3.02187248785548,11.7361110930092
0,-1.34977429248901,6.56671200817914,0.858129306845733,7.31006271011282
0,4.298838990134,8.67800408150148,2.28402666457269,9.23393985156845
1,6.53007195213703,5.5008771229509,6.78368219217959,7.1132842907023
0,2.16037959660443,8.01782655993014,2.5826038401429,9.06200647272407
1,2.10019629148884,8.02579115321326,1.41965550568418,7.93798068889844
1,5.93493955524626,9.42499012734283,7.29385855758378,8.23412937844809
1,1.86451413548032,6.52421397077626,3.80653032339509,6.82701413715835
1,9.36325290867672,10.4186638251861,8.11987682564659,9.74151694374457
0,0.182195419111394,5.40134203824855,0.105480126949733,5.55680837053072
1,-2.49433197138582,4.76377808038924,-1.83983268999251,3.11455027701149
1,0.253295816084155,6.95767784164325,0.443742911903098,7.67261618164088
0,0.417336166448024,4.46402052077308,1.00600285388251,5.9150770718699
1,3.92968858509829,4.94722652148904,5.0877876078993,4.18561542124366
1,3.83589303383066,6.49457948525504,4.8647604084779,6.25296360268855
1,12.7020146681621,-1.21060138894258,13.3629198090025,-0.0952527252713358
1,5.09086480700043,12.6049798926979,4.18401213620651,13.0408792930178
1,4.33544936988731,5.78817331352209,5.53008846814554,5.094950882821
1,0.29880483358619,9.94928076398358,0.598566776364463,7.72279432958669
0,-0.450054440814259,8.60218365823407,1.05874916392271,8.8963699006984
1,7.02120694410096,5.70896696132944,5.5839847691829,7.79373907190131
1,6.93010971357748,6.67891984436379,7.00430140205765,7.64817761767669
1,2.32211312285034,7.67718276831646,0.723870723559519,8.39828058250577
1,0.991547691241505,7.77650943370695,1.08662416583412,8.6441640805999
1,6.81223876261214,5.10845919812777,6.22021210872849,5.93346614831237
1,1.41930232465365,5.52554049694955,0.431061785818708,5.56129279231492
1,3.18639243231501,2.82255680915632,4.39071450021103,2.79624930428863
1,1.52282054764643,7.08866932731625,0.773279251747253,7.85446342899946
0,0.329149219709446,6.87062956988147,0.763068854493838,6.50293033942894
0,4.72344279572112,11.6416576725383,2.73662609192481,11.2060160987425
1,7.54457274778797,7.46325275614861,8.02842619331696,6.69762846391914
1,2.4158782299182,11.9386526135319,3.04980952086227,10.8031804760236
1,4.14957190010732,5.35141385948254,5.9947509469748,6.26747225247712
0,5.76443785904417,4.16566242962536,5.10338201647749,4.48828073931981
0,2.73291834306209,10.0760468422241,2.84178224812329,10.3383641208513
1,5.06795315604759,11.570969670314,5.07652850025055,9.29695499922624
0,0.924203573400397,6.14485658433125,-0.255723246990045,6.20391324890632
0,4.20873740893622,11.9682448431923,3.7067701468516,12.0092662776114
0,11.8869631415295,-1.00551187658945,12.6331196578255,-1.48958386386007
1,1.04693940683809,3.07105580378748,1.47848512019598,3.68591492643015
0,4.56433911500082,8.32556545084675,2.16671096587695,8.98687447782866
0,2.51022348997324,8.90419612079683,0.665085123470488,7.98464382998684
0,3.71943439923278,7.89657743823328,4.57182254096094,7.01689562803736
0,1.46038002696885,10.5111131744832,2.32340176316968,10.9821926513486
1,22.3143935376225,-8.02620091042844,21.3997715536571,-7.55700424321829
0,5.55913882180861,13.6897251507946,4.80192993528207,12.8079690721869
0,1.50567272748394,6.73345732479011,1.88575099814908,8.34855631163531
1,2.54913754058778,9.54251583217843,2.86498656145231,10.4262930502879
1,3.14913225201643,8.06895013849183,1.51623186619758,7.72485128193823
0,5.16848087418527,3.56459797160967,4.9602116823667,3.75749386836015
1,-2.34131245175712,4.43268461015135,-0.823471549726052,5.08329743700366
0,1.87780600846816,7.88472054043442,1.16252965080519,7.98929412342527
0,0.784626527301936,9.57226891560853,0.580798223465335,8.2752214844965
1,4.76944070517625,13.4960842046389,3.43713361308016,11.5541513789181
0,5.28286689003964,6.77406160200118,6.78392104967836,7.16251071042826
0,13.0396304652628,4.1861472079531,12.0629437626334,1.98530393154531
0,2.41432222686789,10.6970343470628,3.26034146085687,11.0936058304727
0,2.54563237112692,10.395155026811,3.30383958530202,11.1670255715712
1,6.97511673652547,3.22679491535701,8.11114191135869,3.37574478930731
1,7.10463128069314,-2.74119489311543,6.15864623286849,-0.521478483561267
1,9.27541602208636,3.09443089273323,8.36188965748137,3.19733845108782
1,5.01031890943819,6.65776772397822,5.95086732335728,5.54436519913464
0,0.98646363288823,7.97327116477691,2.72279105091851,8.69863964617348
0,0.116788376849238,6.12920545819123,2.1338314925737,7.42547622091121
1,3.17697646916984,5.16540258594839,3.09229865684737,4.84455703255957
1,2.92207203247509,6.57665053148624,3.81779466852707,5.97189617083508
0,5.04275760346267,3.79394468318533,5.42809574310297,4.87403633932954
0,7.01096376993739,4.21563672769664,5.9947509469748,6.26747225247712
0,-1.56440135862178,4.4385820884698,-0.800179533732164,3.74909225326022
0,5.81978834398019,3.78418100758225,3.70709188540695,4.41371528041945
1,0.428742995960954,5.21487656417522,0.684638916006935,6.2057187034227
1,2.5765137821371,1.3708735398395,1.93469367853614,2.40218163496151
0,6.99968558631199,9.06316703083032,7.12207824358532,7.94418432126538
1,0.193834979938729,6.0978552636934,-0.162935880592816,6.0774883741263
1,8.95537812778969,6.92072187188599,10.2304080322562,6.95281786774235
1,5.8667185776996,6.17079736300579,6.78584933271831,7.21452819183457
1,5.64850850857243,10.6094359137427,4.598580065814,10.6180323053809
0,2.07078057499564,12.523754509665,3.56417228963931,11.8332752371406
1,1.73746032164205,12.142361830897,4.22890285401131,13.116649568656
1,4.51089524649127,13.6106055359975,4.07604474926239,12.8586429851853
1,5.37619962320521,9.15016624307316,4.62623031292265,8.86063369426754
1,1.46368456585358,5.53633456864664,2.44372340123677,6.72115943953199
0,1.22579733592312,6.96491766255301,2.6096613215067,7.00124322015586
1,-0.735135824381958,6.57932792204218,0.0752061337585759,6.93700886403419
1,15.296167897641,0.440377065764809,14.4143902326134,1.72813871460856
1,5.46198732480136,12.7679203162489,6.46808182774426,12.1305664565663
1,-1.77396934459675,4.58617353459644,-1.44121498188711,4.70119688275929
1,0.687664912490488,7.44923127851196,0.0886828765067054,7.28348534009484
0,3.91243893979947,11.2952760209871,2.05261214541972,9.44332566290018
1,0.563785965668942,8.25647083989597,0.615004481129275,8.24230865082808
1,3.19100450286282,5.31542666391361,3.71609372359947,3.08870684131401
1,7.95854769630359,9.24414817242289,8.05349267748951,9.74238724642612
0,0.428654819436659,7.10451241268339,0.968656640636798,8.72035524831634
1,4.91541184771979,13.3809374117017,5.43836658728838,12.2615780425869
1,17.8865822482672,-5.12907430405558,18.2442654495168,-4.24907858685113
0,0.93793902930686,8.93885020267702,0.595715069082589,8.20975038178831
1,-0.261152037542399,7.97513069318963,0.900492166287949,6.48715577139817
1,7.77473406437506,6.96610182336671,6.98165444459356,7.60995220508955
1,-0.362687850904136,4.88082340502443,0.2990926577982,6.25750566298893
0,1.00736397461621,9.85019373845887,1.85098139201434,8.66600828336134
1,2.03324337801575,2.90428361565503,2.11196848319285,1.81936147040027
1,2.40123080157705,10.0195931558434,1.40017267114257,8.55897865562604
1,4.59853272831488,11.1853840121395,7.07397440763513,10.681159204247
1,5.49719698788963,6.60501567446694,4.82596211340745,6.67660873333281
1,7.96889713332227,8.31153776695154,7.27538456174787,8.15436672746778
0,0.118570717786579,8.26122282469751,0.833887103596949,8.11998748954498
1,9.84811088369291,8.09676200002274,10.7686316623466,7.9096991117472
1,7.26363415007343,8.40643589508302,7.04643432376946,8.13919751634909
1,5.24964444632321,5.99073191222894,4.59784872344595,5.80244792962943
1,5.81621444175331,6.94475127781343,7.34221462696037,8.26716805276826
1,9.43974637685568,-1.07371411082177,9.39930959082436,-0.95614762960941
1,1.78968743992593,5.43682660577301,2.24183957562037,4.34954859700983
1,3.05585804440759,4.98271527174362,2.24183957562037,4.34954859700983
0,0.688232877470641,8.79145426468919,1.44230553232986,9.28015594131153
1,2.5257363584397,3.78744888551559,3.47838675525442,4.51533746473596
1,5.27275009821319,6.00380370050261,6.62493902911016,7.10507153462757
0,3.25147709330067,13.2850516187816,2.94681108522825,11.8975021872252
0,8.73315880136384,6.92349999723578,6.59992581305489,8.38577864883117
1,6.80752114184887,4.71568380815072,5.75939323366863,5.1556578420515
0,0.0794150208732232,6.59467621494038,0.75427402874126,8.08319596230356
0,3.8280263691515,11.1734689707631,3.193888456285,11.0950013255027
0,0.984597494783699,4.96827510502066,0.449103699135126,6.61967537493827
0,3.58006535079327,10.631677302361,3.36780399346133,11.4371310984393
1,7.68637583172224,2.66753613764189,9.4356468063357,1.64108599891903
0,3.59529156952008,10.5495920468702,3.6037377407592,12.4019275163508
1,8.4856204870179,-3.18041723935856,8.62653819800652,-4.25701310885215
1,2.86098792019703,7.5008826286371,1.92208274967889,6.89771156815505
0,1.23412097657472,10.9993878624329,1.74957143384123,10.5327978499947
1,3.15340176320919,13.3894520437082,3.19596484996862,12.7333999553173
1,4.96333123628825,6.00713565277103,5.88091418743259,5.80066400677032
0,3.05815719556311,10.5487848419402,2.73940039216967,10.2792462109504
1,7.69351491440622,7.43715240986702,6.43181900964828,6.40520554372436
1,3.62466321043383,7.67414842198224,2.81135226110872,9.2867200557391
1,11.9837730507667,-1.50524645845842,11.1509704723072,-4.38452169361129
1,15.8807809287106,-5.75810178721347,17.1073202957843,-6.70582170653632
1,-1.36179095639854,7.90850296158754,0.634456953211616,6.61265746706244
1,1.85653830076661,7.22132723902008,0.617627868404699,6.30668207085146
1,1.53572272820891,10.3202977899927,2.33873950616329,10.7088254061181
1,6.74035149553791,11.3391565254175,6.97151940499605,10.572723353743
0,-0.864297979739028,7.5119353568921,0.0752061337585759,6.93700886403419
0,0.671701673850632,5.82396405076502,-0.0401891779117598,5.58762446406653
1,3.30825308889506,6.25756822786494,4.81819310321291,6.61486307783199
1,10.9105540260688,14.046637375567,10.3477363422604,13.2915043316588
0,1.00699358759358,10.2012711307934,2.09559392006366,8.75207663181201
1,5.64806024698997,11.1186577898495,3.73068767197937,10.6765399577448
1,4.51278052413056,8.88306282886692,3.90646465398903,7.38695213350482
1,0.92992683753418,8.82601268754377,0.488123185206817,8.04678044631523
1,4.23057873589981,7.12555305640482,4.13952654048972,6.93484636077142
0,1.19595030886634,7.94828288240502,1.16124321492241,7.66413414974288
1,-0.356757524401529,5.37470639318602,0.620162194867408,7.75924486752654
1,13.4041076318222,1.38580842608855,13.8314844405067,0.954430912987819
1,1.93514915206809,6.01012739830601,1.32099204233563,7.32938151692304
1,3.34788286140725,-1.55323135193313,2.36651141797488,-0.669698532694123
1,0.843186939635341,10.5023228250462,2.18294358108794,10.7938784509062
1,2.10942821594257,10.7463180565504,2.85428163089663,11.453237348788
1,4.30689941193975,13.4023244791961,3.31668567277521,11.3022686492628
0,3.12551313179619,8.74858960607981,3.36703115687256,9.99780242866626
1,3.95664065713154,8.84899672757346,2.00815479584716,8.65372871494489
1,2.29857873187431,10.4295714252441,2.12621022814392,10.3988636341556
0,3.59562357299266,10.0667994478805,2.74002096370057,10.1666029874353
0,-0.198466349646139,3.12678329346624,-0.597505657660006,5.37664836307867
1,0.817029296214437,4.80084324549084,-0.667336258372444,5.06926565626938
1,3.04276772710549,9.11513646810977,3.2492822885662,8.91103045341087
0,2.93237673012502,11.1285881394606,1.92441282503841,9.96066722346022
1,3.6423136152429,9.06233603301254,1.35427290990675,9.80088277852664
1,6.24178052283425,2.25695979936109,4.80968759206355,3.22242983693095
0,3.64096624669448,3.87962963150266,3.52951757902015,4.32603900158312
0,6.31713951854049,6.99421417386318,5.78544185742329,5.84968681816884
1,2.85111525689317,12.9824527798117,3.15777690780639,10.985416783856
1,0.178961483715769,8.3280405201809,1.62718006558498,9.00766207072716
0,5.33357092145284,9.9605375155524,4.22869644290499,9.8315709624751
1,15.6461230227418,-4.12155392455775,14.4547585869817,-3.26459757736958
1,4.03284904743459,10.7473729621062,4.0657508714386,12.8412681246744
1,-0.303728408677797,6.91824664429075,0.2255440007299,7.02797818507195
1,0.132662150761482,9.95818601035243,1.44230553232986,9.28015594131153
0,5.13508686349422,4.56708961226268,4.97042594829529,4.37714461885741
1,0.55872172593884,9.52416739539324,1.3818547935302,9.30461990830991
0,0.300524498479289,8.60932901071139,1.32252401889227,8.30762924734803
0,2.43362926720888,11.0749377344819,3.78541922598694,10.8175528886066
1,11.1371194847017,-4.33473663983099,13.385394282281,-4.63095986157717
1,9.63255550040243,-2.99338195948538,9.19847351206818,-3.42412445244989
1,6.3459257317904,6.62037579137597,6.48843762230899,6.61494602538289
1,9.56961072061779,0.379349600626331,11.1128746753948,0.705767854305973
1,3.1100587155295,14.2161716564243,3.86464506330183,12.4373288689154
1,5.51356108295166,7.81402790590431,4.94767277122826,7.15670719742087
1,1.06456282177123,12.2489698772718,2.42012331244385,10.9598824179209
1,2.22344537075812,10.3228311798368,2.52365186328982,9.75257402321881
0,3.10178216836899,9.38107910852876,3.91865185423952,8.88335023698588
0,-0.863401924128186,6.54632550267849,-0.281595238727192,6.00843728636761
1,14.3837911333568,-0.00946944695918309,13.6002716581034,0.0776580994026412
0,0.308285968969725,7.08463741686844,1.37480011901703,9.59196800331483
0,3.12776625557654,11.4133911936402,2.84154339062452,10.2891377011254
0,1.74118779401362,9.98299623288107,2.78183938342295,10.1231669528912
1,12.7400527208507,3.13538569486203,12.6242289968336,3.09501084048604
1,0.981040006329163,5.22680800333431,1.06403679239997,5.01083100039517
1,12.2834966489258,-1.43260485101457,13.2292950399343,-0.272163214117545
1,2.09184313229114,4.2130032737272,2.93463999964626,4.52986696958923
0,1.46622634529128,5.72977926396057,0.760245691384059,7.9187498624625
1,-0.28440767125875,5.98573094837731,-0.0222328251738029,7.04784984802481
1,1.14314628154388,9.78162465313395,1.65161462188137,9.69794137561981
0,3.57239669434636,7.04439425114339,2.40200280336603,9.21992891365331
0,6.87957392480288,3.77680386069311,6.11082141578702,5.81434897897898
1,1.18572172695565,8.69955849191972,1.7492178735154,7.96250706219573
0,5.75796356494449,8.06826364383365,4.26981223054918,8.04887277622068
1,6.82110667338485,5.90362167711638,6.65233897521851,6.94041557498787
0,2.60406300880056,12.7667071403651,3.52113149510461,13.0770567210681
0,7.94705073227202,3.45332028334072,5.99605207213686,2.61818227250624
0,1.65267609698938,8.92934637475724,0.771683209673321,8.13062500403581
0,0.47795337697682,7.91146192226186,0.637011098124559,7.39444030188526
0,5.74600204774641,11.3363120916147,4.88603586176102,9.3636512394892
1,4.38323375935179,2.0691597305784,4.97778935625237,3.83640201082909
1,2.24085482387946,2.9245000324706,3.58077452740149,2.75322909491467
1,-0.587523849355949,6.23663088717585,0.982933061977912,6.65950982856747
1,17.5012305380026,-6.90948718841698,18.5393135203115,-7.16270731026957
1,0.722525616793168,7.68406316806923,1.49465783475733,8.71845854904062
0,0.476370104515626,4.20888190179363,1.27921030466118,7.20928559225783
1,3.48997754473463,10.4109308297779,2.72423327004641,10.1399552090445
1,4.63461664147679,9.10668554145595,4.32037930061719,8.02066368374802
1,2.80205282026344,11.0068525808982,2.36612975576587,10.0691135409251
1,-0.0552098601056674,6.12967063381546,1.05345203966124,8.02936655157215
1,0.875469754384369,7.28864256592555,1.03349093739688,7.17215948085416
0,6.25118229714465,2.85993463771106,4.94555536051691,4.1732553472205
1,3.26829371423887,10.1194306046353,2.96628793460049,10.9855034175808
1,1.49808507695409,2.34336492496469,-1.33805171863451,2.67548782999664
1,8.9688861627882,3.05617268237543,8.62386044281507,2.06409364225387
1,12.0110156294551,-1.8008894971714,12.6177636697374,-1.84281871345947
0,2.55450557459636,9.19848630804323,2.84412456108835,10.3910804362947
1,3.8515352597281,7.29193511823541,6.30443932603286,6.23918107015055
1,5.26327435650228,2.52863178269473,4.84531752887288,3.7273767992269
0,7.07655411068545,-0.390021986793975,7.07304142116791,-0.716732391980622
1,7.66718021513861,7.64811901876708,7.07976241701825,7.77554697559981
1,-1.59659918618761,4.36943308698739,-2.00568607505504,2.71171874158993
0,11.0081032843959,-1.25337210289284,10.2060650528246,-0.776397840894019
1,7.03522171094004,17.6783111483998,5.48142915278047,16.993123704754
1,5.12138826489212,2.42360294164977,4.4960508028467,3.02328373689478
1,0.507811021064856,6.14927269168991,-0.083043349807701,6.62113949896044
1,4.97870280781963,5.29641236278284,5.47100287347131,5.22205985865495
1,2.85737377957998,12.1802343979957,2.28125555082216,10.323713266685
1,1.41247406891338,9.52009608244387,2.00915344046918,8.72093582251608
1,4.92305947361528,6.23474588480765,4.69671334593433,6.4098194709668
1,1.08972278086071,3.44113523847025,0.142471717963319,4.50636087695769
1,7.18719992133626,9.08454330129428,7.35177482375261,8.33188525463238
1,5.9612194368666,5.23455357680255,4.69823279560855,3.31530418123199
1,1.22771790959003,7.91998357086757,1.35027978390102,6.91749155404387
0,10.8727141240609,-4.70050738590359,12.0826799084176,-2.9111729654241
1,3.03706924924901,0.919297502392249,4.04761892850481,2.38095496010766
0,-0.0677561853752262,7.41906846977131,0.105480126949733,5.55680837053072
0,-0.908122560879177,6.42519232086355,0.533653919414377,7.21096818138785
1,1.62682031432458,11.7190831336939,2.79289093274664,11.3496170382223
0,12.2843337703056,0.486062869032938,13.6126159147364,0.0495162411186714
1,0.831813422148617,9.47919171202347,2.00149628596877,10.6824161968078
0,6.83157821537792,4.99097241488827,5.79011972908222,5.43626718395778
0,2.95267786898691,7.28661526268336,1.31890187212353,7.97882421271321
0,11.409778705813,0.789706645823828,12.2995390034431,2.43341176175648
1,1.77701617987851,7.82530900192322,0.883674242569212,6.87030892307111
0,2.45805737745343,8.03388531432914,1.38053812250274,7.82313186990069
1,0.987261549323097,9.68574362508509,2.36612975576587,10.0691135409251
1,2.7583160968618,6.92626622457967,0.808177599533568,7.2783696556535
1,2.5606079826601,8.59686273122455,3.1930008619208,9.60647364543081
0,-0.159658773902442,7.99010406902083,0.34475193143281,8.04834885729289
0,4.99539555179441,11.89661026579,4.71384275264259,12.5463692493503
0,6.04528816602211,12.5089589400415,5.1953839467492,9.82129838898375
0,-2.15405798723595,5.79662971264386,-1.06831074197479,4.95812350072035
1,8.24654270726814,9.7222673796598,7.32037293992829,8.18166936646085
1,1.8773390908316,8.86802487797317,1.56669584198758,10.0805978172761
0,1.600442289386,0.817141421973853,2.98679549842726,0.541359006115945
1,3.12499293604451,7.48167858563589,1.55021007075438,8.20710427420205
1,1.95166688856224,8.24598427847754,1.52886407191624,8.39791326907802
1,10.7436355168973,-2.16079969159912,11.0408252649132,-0.181979215992834
1,5.86146629834295,6.31265456771443,6.33416864372366,6.45214407370999
1,69.9718933363556,66.7628940904272,69.6019105410698,67.5627351275271
1,11.1398456761403,-2.98150486457006,11.8542447083011,-3.13154932397465
0,2.48283021316962,10.2316061051873,2.63458904731665,9.87462562630536
1,-0.707699115781909,4.71461442887427,-0.550896245175677,4.56309679867483
1,0.112166580622342,4.41877444246451,-0.295517396588625,5.81142408325034
0,0.153498599866893,1.90662487081189,-0.763109427759878,2.70027606118929
1,7.23385673956358,-5.6674098249137,7.83632447803412,-5.52487354429588
1,9.69902504733656,-5.07237391804111,10.5361693344783,-5.35630622852665
1,3.52496603618351,3.65359882288402,4.79202728489561,3.52285738427545
0,7.23577685032646,8.20720146116633,7.10445166108378,7.81721952884966
0,3.67761829642239,7.41756475294006,5.21695672454384,7.3851425664755
1,-1.6220642224145,4.36570917075907,-0.279489138394059,5.11878623894419
1,4.20543870636714,13.5939852168205,4.14487323474268,12.9748174099134
0,0.385882264493715,7.9790914076949,1.31584800042437,7.59976762539542
1,0.668057330583168,5.79259075138795,-1.28851839405983,5.00160337194231
0,2.87726370170714,8.66757541742028,1.55069893636618,8.20792942211609
1,5.44294201275392,7.4452627534253,6.42023104041752,6.87271386079636
1,-3.09625633584615,5.32486222747346,-0.59695751108274,5.26207252491592
0,1.15574324420193,9.64974076090324,1.28515942011776,8.96648892913796
1,1.65253522384374,9.48754054179043,1.64862945274656,10.0775955728231
1,0.899999657684495,8.61079242610963,1.7905198225352,10.1776176560245
0,-1.13449420028604,4.49939227003991,0.118102437906013,5.29904470461544
0,6.37866294538417,7.61316819490971,6.77917826370446,7.20326820841931
1,8.40786894479279,-6.41053460950882,7.55282214869165,-6.06932008437314
0,-3.24473397847267,1.02071989900098,-3.02495430362458,1.32872930316986
1,0.030433673330625,10.5295906153591,1.21354430660203,9.43593866515562
1,6.97983696128733,7.92762565005847,6.44235961694156,6.47197437284843
1,2.18601283114023,11.1587498269336,2.68412112399595,11.117393860407
1,8.10308533069069,-0.849655310230918,8.3369555821034,-0.310962169293602
1,1.36928571023059,4.98971354783014,1.5637843213888,7.80511425863601
1,3.2957256904003,9.8685537723807,2.38759752232537,10.9401943392315
1,3.1669550399034,8.77196936081491,2.38759752232537,10.9401943392315
0,-0.331190078736123,6.66802774924424,0.795867575000533,6.55829073941586
1,1.57017442874941,10.0939744226206,3.06239820844828,10.7595007965335
1,-1.6078801424283,6.62665396216712,0.232888450647962,8.13420152337276
1,0.705374223875377,8.61795358412198,0.343393714656793,7.77790361018736
1,3.39397541751085,12.1645594456878,3.64614552003155,11.8583582967238
1,2.79255224185455,10.2907639272798,3.67626159838062,12.0224688663527
1,4.13401623079489,5.81289452335412,5.29829937625521,4.37738539777403
1,1.14809078072944,10.5528565829559,1.02681177237861,9.40975493614192
1,7.40975307096834,5.65843277115922,6.5152370366493,6.54600540632734
0,2.57045468266498,11.3020975696056,3.65618171865095,11.8752982249081
0,-1.47749025169513,0.229079085235659,-1.33362569377082,3.01319451983896
1,2.09601009259506,8.20925586301557,3.11322670660535,9.89313954545557
1,1.73926480552231,11.5177218798196,1.85421457130207,10.2634961241589
0,-0.440986310729943,9.12198873849252,-0.0237848467117128,7.3127415396862
0,2.57153164492802,8.4463711358455,1.36444521083543,9.44415042202218
0,3.74354812217186,11.2218190242591,3.07971930561494,10.739974015108
0,15.4376124451547,-8.03801381980184,14.3175732106548,-8.79216602073773
0,1.1454134326365,2.62599930885045,1.19163243927755,4.2145329548501
1,2.6516317718431,8.98278556572402,2.58519093826859,9.85644477649878
0,1.12739107691052,10.9389719773282,2.14465325793579,10.3812305436404
1,1.74075593475058,6.73460495783041,1.13103384275897,8.71912241555531
1,1.88113615588883,9.60220918772863,2.28402666457269,9.23393985156845
0,2.26624507287243,11.2935944174671,2.16156168084966,10.9225206084377
1,5.81987389017756,5.89105290605268,4.50950806207812,6.02891096049967
0,4.08499079647029,11.3243318903657,2.11911424046309,10.386886437782
1,1.23262461475363,4.70594002121927,1.01498520031748,5.7673911935103
0,5.54958304334131,6.0000663832581,5.72970605951864,5.43188200489281
1,5.48657876457464,5.94040833309707,6.10336824963755,5.85081911738527
0,0.68293184916849,8.77470928767214,1.25353691357296,8.47502390639932
0,7.49040023387013,-2.23730457910067,7.43481040110873,-2.11166330969119
0,2.95376699276764,9.0363693881587,1.70549552036952,9.9640530047453
1,8.22245842527431,7.90371814634088,8.83339256722207,7.89493048518898
0,1.49289448175916,8.7661452499474,0.444616960366306,7.94056555120276
1,2.82811861537056,10.0218702759117,3.04186018124928,9.35136587271869
1,4.67418565996036,10.4230038563397,4.79484966374199,10.9007316974846
0,5.16311384559366,14.2444356082237,4.0346609412059,14.6477552179157
1,4.41055635014023,4.14257608620079,4.42163872655143,3.45085604314151
0,-0.610881567195452,4.32452503249722,-0.0219511427231103,5.61840813207007
1,1.58024149391098,9.56594178406767,2.8014274820408,10.2702500006298
0,0.19020297417446,6.98364505000238,0.721740301492553,6.70223462758273
0,0.840117709202801,8.63627664473422,0.71237278842663,8.78212797662803
1,8.66824313290334,6.86973032556978,7.3351822727027,5.25284877003688
1,0.232537279303907,5.61686850572679,0.296030378652822,6.25233689433757
1,0.965932240346995,7.91208969652317,1.31890187212353,7.97882421271321
0,0.425128682556538,5.92821135067255,-0.0537021993699858,5.23907703130324
1,2.06522145140818,7.85250263718013,0.471464688389606,7.39408599413451
0,2.51574031315428,8.7079139128852,1.74069964782197,8.52862837687698
1,0.744892679221433,9.14871220576377,0.946395677103419,8.03190308631392
0,13.3434601536246,-2.46872166040325,13.1643506422998,-0.38178175332919
1,4.4307696530077,7.77454540335825,4.89544971003271,6.79389566050178
1,-1.76946408178258,5.39671302676396,-0.240621352632609,5.12745407671891
1,12.6651500066441,-0.538520011952407,13.3379176322746,-0.577953106327301
0,2.39752767907613,6.05535994819696,2.12399895998269,6.06732712487512
0,12.4366192083218,3.66104661380111,10.9545328187152,4.31834813561832
0,3.7409521937307,11.0402968730777,3.12855230889987,10.9360890826552
1,0.980768540073587,5.93604641455978,1.25738727435127,7.17245087223768
1,2.75315185626609,-0.817950852860232,2.18292182173705,0.557042497794519
1,3.64975631222229,9.65462735364007,1.96513223222752,10.3237292536447
0,9.02372859800929,6.79802427469142,7.46039913572395,8.41801719003867
1,-0.704457409473559,7.5239798289143,0.0638376078371783,6.89074304605543
1,-0.581238179424688,5.79218502644961,0.965368938132392,6.36311805372457
0,8.57766694737973,7.06918657421069,8.22639750316543,6.64355534527205
1,-0.538309244844082,5.36521693764871,0.820808405527239,5.10997927384589
0,-0.598503347942761,7.60233097180644,-0.0764348655942322,6.65397953466381
1,6.0603077384757,8.92990688303518,5.20624488516848,7.20492114065364
0,0.829360886938943,9.94114727982256,2.12048806777443,10.1774443831269
1,9.71785520607591,1.71842484361204,8.61699412888721,1.98730673378024
1,21.0611976132688,-12.3467537306416,20.5449953492934,-11.9706939926218
0,9.03177860576706,-0.425596100190069,7.86028169956722,0.61203702416486
0,4.81458221477936,3.48221328547117,5.75320480432558,2.42033287725056
1,1.06966689950596,3.36713107612864,0.537058708696686,3.95754288655864
0,7.43004623633619,8.06124227417797,7.04978845360654,7.66002652466087
0,4.54813712585406,4.6944424220667,5.47100287347131,5.22205985865495
0,2.03218399246531,10.7819323704245,2.85096113892394,10.7908452894821
1,-0.137373907564321,10.9404355988666,1.47601638760312,10.0063715145794
1,-1.16899297239649,6.98923937328628,0.024413201548672,7.03341136098933
1,-0.117187270780579,9.95183399009878,1.76873042216179,9.62095400988221
1,3.94943747424242,9.87687920480597,2.43902628062013,9.98262850773244
1,4.60339233716569,4.80550052462205,4.66692076682461,3.26245314280423
1,4.43615761288134,12.4383811237576,3.40948764536875,11.5074882223411
0,-2.23858042363587,5.92650503291816,-0.241489143859983,6.30487829394401
1,1.05596990071468,9.19492657815907,1.31890187212353,7.97882421271321
1,14.7157980150942,-0.896998876719786,12.9150970775059,-0.851125062846899
1,5.60650050671866,9.81403458927021,7.16219568859826,8.23798228641909
1,3.57713981609453,8.66376063097049,2.36612975576587,10.0691135409251
1,2.57086923807875,8.32782094338008,2.37808821813194,9.44168225896445
1,8.19905385051282,6.63558619902331,7.04319351957233,7.71382295836952
1,4.356871739035,10.2171696132668,5.34592133519989,9.81658647303373
1,4.14029283559347,12.9844267620796,3.46603956730513,13.512552056631
1,1.97792527887986,7.12155934575567,1.80269727728844,8.10135474317622
1,1.78214780338929,0.755981639532083,3.57435534664027,1.74513959474043
1,3.84745930096299,13.1952512256567,2.68818081006794,11.8322365484218
0,-0.537500892837704,4.84332281580036,0.272648522785358,5.51032715743665
1,4.85688528043423,14.7880736706175,4.16385884386329,13.0068628951846
1,3.20691299351285,1.48063995396014,3.67580006672099,1.6387965331267
1,2.12128312880473,10.5035532001553,2.5233981033338,9.75214570612444
